,sample_number,sampled_date,month,text_id,room,building,class,sample_site,sample_type,results,units,analysis
21350,8764682,2020-09-04,2020-09-04 00:00:00,F-91213S-2-SDA-30SEP20-2,91213,9,ISO_8,F-91213S-2,surface,0,CFU_25CM2,EM_RODAC
21352,8857621,2020-09-07,2020-09-07 00:00:00,S-91141-H-11-07SEP20-1,91141,9,ISO_5,S-91141-H-11,surface,0,CFU_25CM2,EM_RODAC
21353,8857622,2020-09-07,2020-09-07 00:00:00,S-91141-H-12-07SEP20-1,91141,9,ISO_5,S-91141-H-12,surface,0,CFU_25CM2,EM_RODAC
21354,8857623,2020-09-07,2020-09-07 00:00:00,S-91141-H-14-07SEP20-1,91141,9,ISO_5,S-91141-H-14,surface,0,CFU_25CM2,EM_RODAC
21355,8857624,2020-09-07,2020-09-07 00:00:00,S-91141-H-15-07SEP20-1,91141,9,ISO_5,S-91141-H-15,surface,0,CFU_25CM2,EM_RODAC
21356,8857625,2020-09-07,2020-09-07 00:00:00,S-91141-H-17-07SEP20-1,91141,9,ISO_5,S-91141-H-17,surface,0,CFU_25CM2,EM_RODAC
21357,8857626,2020-09-07,2020-09-07 00:00:00,S-91141-H-1-07SEP20-1,91141,9,ISO_8,S-91141-H-1,surface,0,CFU_25CM2,EM_RODAC
21358,8857627,2020-09-07,2020-09-07 00:00:00,S-91141-H-2-07SEP20-1,91141,9,ISO_8,S-91141-H-2,surface,0,CFU_25CM2,EM_RODAC
21359,8857628,2020-09-07,2020-09-07 00:00:00,S-91141-H-3-07SEP20-1,91141,9,ISO_8,S-91141-H-3,surface,0,CFU_25CM2,EM_RODAC
21360,8857629,2020-09-07,2020-09-07 00:00:00,V-91141-H-3-07SEP20-1,91141,9,ISO_5,V-91141-H-3,BDU,0,CFU_PLATE,EM_VAIR_CONT
21361,8857630,2020-09-07,2020-09-07 00:00:00,V-91141-H-4-07SEP20-1,91141,9,ISO_5,V-91141-H-4,BDU,0,CFU_PLATE,EM_VAIR_CONT
21362,8857631,2020-09-07,2020-09-07 00:00:00,V-91141-H-5-07SEP20-1,91141,9,ISO_5,V-91141-H-5,BDU,0,CFU_PLATE,EM_VAIR_CONT
21363,8857632,2020-09-07,2020-09-07 00:00:00,SP-91141-H-1-07SEP20-1,91141,9,ISO_5,SP-91141-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21364,8857633,2020-09-07,2020-09-07 00:00:00,SP-91141-H-2-07SEP20-1,91141,9,ISO_5,SP-91141-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21378,8881145,2020-09-27,2020-09-27 00:00:00,SP-92074-H-1-27SEP20-1,92074,9,ISO_5,SP-92074-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21379,8881146,2020-09-27,2020-09-27 00:00:00,SP-92074-H-2-27SEP20-1,92074,9,ISO_5,SP-92074-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21382,8829288,2020-08-17,2020-08-17 00:00:00,V-91213-2-17AUG20-1,91213,9,ISO_8,V-91213-2,viable air,0,CFU_M3,EM_VAIR_M3
21383,8857617,2020-09-07,2020-09-07 00:00:00,S-91141-H-7-07SEP20-1,91141,9,ISO_5,S-91141-H-7,surface,0,CFU_25CM2,EM_RODAC
21384,8821166,2020-08-11,2020-08-11 00:00:00,SP-92074-H-2-11AUG20-1,92074,9,ISO_5,SP-92074-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21386,8821165,2020-08-11,2020-08-11 00:00:00,SP-92074-H-1-11AUG20-1,92074,9,ISO_5,SP-92074-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21387,8821202,2020-08-11,2020-08-11 00:00:00,V-91212-2-11AUG20-1,91212,9,ISO_8,V-91212-2,viable air,0,CFU_M3,EM_VAIR_M3
21388,8821203,2020-08-11,2020-08-11 00:00:00,V-91213-2-11AUG20-1,91213,9,ISO_8,V-91213-2,viable air,0,CFU_M3,EM_VAIR_M3
21389,8821204,2020-08-11,2020-08-11 00:00:00,F-91212S-1-11AUG20-1,91212,9,ISO_8,F-91212S-1,surface,1,CFU_25CM2,EM_RODAC
21390,8821205,2020-08-11,2020-08-11 00:00:00,F-91213S-2-11AUG20-1,91213,9,ISO_8,F-91213S-2,surface,2,CFU_25CM2,EM_RODAC
21391,8786768,2020-07-15,2020-07-15 00:00:00,S-91141-H-9-15JUL20-1,91141,9,ISO_5,S-91141-H-9,surface,0,CFU_25CM2,EM_RODAC
21392,8786769,2020-07-15,2020-07-15 00:00:00,S-91141-H-10-15JUL20-1,91141,9,ISO_5,S-91141-H-10,surface,0,CFU_25CM2,EM_RODAC
21393,8786770,2020-07-15,2020-07-15 00:00:00,S-91141-H-11-15JUL20-1,91141,9,ISO_5,S-91141-H-11,surface,0,CFU_25CM2,EM_RODAC
21394,8786771,2020-07-15,2020-07-15 00:00:00,S-91141-H-12-15JUL20-1,91141,9,ISO_5,S-91141-H-12,surface,0,CFU_25CM2,EM_RODAC
21395,8829302,2020-08-17,2020-08-17 00:00:00,V-93110-2-17AUG20-2,93110,9,ISO_8,V-93110-2,viable air,1,CFU_M3,EM_VAIR_M3
21396,8829303,2020-08-17,2020-08-17 00:00:00,V-93110-4-17AUG20-2,93110,9,ISO_8,V-93110-4,viable air,0,CFU_M3,EM_VAIR_M3
21397,8829304,2020-08-17,2020-08-17 00:00:00,V-93112-1-17AUG20-2,93112,9,ISO_8,V-93112-1,viable air,0,CFU_M3,EM_VAIR_M3
21398,8829305,2020-08-17,2020-08-17 00:00:00,V-93112-2-17AUG20-2,93112,9,ISO_8,V-93112-2,viable air,0,CFU_M3,EM_VAIR_M3
21399,8829306,2020-08-17,2020-08-17 00:00:00,V-93114-1-17AUG20-2,93114,9,ISO_8,V-93114-1,viable air,0,CFU_M3,EM_VAIR_M3
21400,8829307,2020-08-17,2020-08-17 00:00:00,V-94003-2-17AUG20-2,94003,9,ISO_8,V-94003-2,viable air,0,CFU_M3,EM_VAIR_M3
21401,8829308,2020-08-17,2020-08-17 00:00:00,V-94010-1-17AUG20-2,94010,9,ISO_8,V-94010-1,viable air,0,CFU_M3,EM_VAIR_M3
21402,8821209,2020-08-11,2020-08-11 00:00:00,V-91230-1-11AUG20-1,91230,9,ISO_9,V-91230-1,viable air,2,CFU_M3,EM_VAIR_M3
21403,8821210,2020-08-11,2020-08-11 00:00:00,V-91250-1-11AUG20-1,91250,9,ISO_9,V-91250-1,viable air,0,CFU_M3,EM_VAIR_M3
21404,8821211,2020-08-11,2020-08-11 00:00:00,V-91268-1-11AUG20-1,91268,9,ISO_9,V-91268-1,viable air,0,CFU_M3,EM_VAIR_M3
21405,8821212,2020-08-11,2020-08-11 00:00:00,F-91230S-1-11AUG20-1,91230,9,ISO_9,F-91230S-1,surface,0,CFU_25CM2,EM_RODAC
21406,8821213,2020-08-11,2020-08-11 00:00:00,F-91250S-1-11AUG20-1,91250,9,ISO_9,F-91250S-1,surface,0,CFU_25CM2,EM_RODAC
21407,8821214,2020-08-11,2020-08-11 00:00:00,F-91268S-1-11AUG20-1,91268,9,ISO_9,F-91268S-1,surface,0,CFU_25CM2,EM_RODAC
21408,8786772,2020-07-15,2020-07-15 00:00:00,S-91141-H-14-15JUL20-1,91141,9,ISO_5,S-91141-H-14,surface,0,CFU_25CM2,EM_RODAC
21409,8786773,2020-07-15,2020-07-15 00:00:00,S-91141-H-15-15JUL20-1,91141,9,ISO_5,S-91141-H-15,surface,0,CFU_25CM2,EM_RODAC
21410,8786776,2020-07-15,2020-07-15 00:00:00,V-91141-H-4-15JUL20-1,91141,9,ISO_5,V-91141-H-4,BDU,0,CFU_PLATE,EM_VAIR_CONT
21411,8786774,2020-07-15,2020-07-15 00:00:00,S-91141-H-17-15JUL20-1,91141,9,ISO_5,S-91141-H-17,surface,0,CFU_25CM2,EM_RODAC
21412,8786775,2020-07-15,2020-07-15 00:00:00,V-91141-H-3-15JUL20-1,91141,9,ISO_5,V-91141-H-3,BDU,0,CFU_PLATE,EM_VAIR_CONT
21413,8786777,2020-07-15,2020-07-15 00:00:00,V-91141-H-5-15JUL20-1,91141,9,ISO_5,V-91141-H-5,BDU,0,CFU_PLATE,EM_VAIR_CONT
21414,8786778,2020-07-15,2020-07-15 00:00:00,SP-91141-H-1-15JUL20-1,91141,9,ISO_5,SP-91141-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21415,8786779,2020-07-15,2020-07-15 00:00:00,SP-91141-H-2-15JUL20-1,91141,9,ISO_5,SP-91141-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21416,8837587,2020-08-24,2020-08-24 00:00:00,SP-92074-H-1-24AUG20-1,92074,9,ISO_5,SP-92074-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21417,8831170,2020-08-18,2020-08-18 00:00:00,V-93000-1-18AUG20-2,93000,9,ISO_9,V-93000-1,viable air,4,CFU_M3,EM_VAIR_M3
21418,8831172,2020-08-18,2020-08-18 00:00:00,V-93000-2-18AUG20-2,93000,9,ISO_9,V-93000-2,viable air,12,CFU_M3,EM_VAIR_M3
21419,8831174,2020-08-18,2020-08-18 00:00:00,V-93000-3-18AUG20-2,93000,9,ISO_9,V-93000-3,viable air,14,CFU_M3,EM_VAIR_M3
21420,8837588,2020-08-24,2020-08-24 00:00:00,SP-92074-H-2-24AUG20-1,92074,9,ISO_5,SP-92074-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21422,8839518,2020-08-26,2020-08-26 00:00:00,S-92092-H-1-26AUG20-1,92092,9,ISO_5,S-92092-H-1,surface,0,CFU_25CM2,EM_RODAC
21423,8839520,2020-08-26,2020-08-26 00:00:00,V-92092-H-1-26AUG20-1,92092,9,ISO_5,V-92092-H-1,viable air,0,CFU_M3,EM_VAIR_M3
21424,8831176,2020-08-18,2020-08-18 00:00:00,V-93000-4-18AUG20-2,93000,9,ISO_9,V-93000-4,viable air,14,CFU_M3,EM_VAIR_M3
21425,8831177,2020-08-18,2020-08-18 00:00:00,F-93000S-1-18AUG20-2,93000,9,ISO_9,F-93000S-1,surface,0,CFU_25CM2,EM_RODAC
21426,8831178,2020-08-18,2020-08-18 00:00:00,F-93000S-2-18AUG20-2,93000,9,ISO_9,F-93000S-2,surface,1,CFU_25CM2,EM_RODAC
21427,8831179,2020-08-18,2020-08-18 00:00:00,F-93000S-3-18AUG20-2,93000,9,ISO_9,F-93000S-3,surface,0,CFU_25CM2,EM_RODAC
21429,8833739,2020-08-20,2020-08-20 00:00:00,V-91141-H-2-21AUG20-1,91141,9,ISO_8,V-91141-H-2,viable air,0,CFU_M3,EM_VAIR_M3
21430,8833740,2020-08-20,2020-08-20 00:00:00,V-91141-H-6-21AUG20-1,91141,9,ISO_8,V-91141-H-6,viable air,0,CFU_M3,EM_VAIR_M3
21431,8833741,2020-08-20,2020-08-20 00:00:00,V-91141-H-7-21AUG20-1,91141,9,ISO_8,V-91141-H-7,viable air,0,CFU_M3,EM_VAIR_M3
21434,8881378,2020-09-27,2020-09-27 00:00:00,V-91160-A-27SEP20-2,91160,9,ISO_8,V-91160-A,viable air,0,CFU_M3,EM_VAIR_M3
21435,8880311,2020-09-26,2020-09-26 00:00:00,SP-92074-H-1-26SEP20-1,92074,9,ISO_5,SP-92074-H-1,settle plate,0,CFU,EM_SETTLEPLATE
21438,8880312,2020-09-26,2020-09-26 00:00:00,SP-92074-H-2-26SEP20-1,92074,9,ISO_5,SP-92074-H-2,settle plate,0,CFU,EM_SETTLEPLATE
21454,8808694,2020-08-02,2020-08-02 00:00:00,V-92062-1-31AUG20-1,92062,9,ISO_8,V-92062-1,viable air,0,CFU_M3,EM_VAIR_M3
21455,8808691,2020-08-02,2020-08-02 00:00:00,V-92060-1-31AUG20-1,92060,9,ISO_8,V-92060-1,viable air,0,CFU_M3,EM_VAIR_M3
21456,8808692,2020-08-02,2020-08-02 00:00:00,V-92061-1-31AUG20-1,92061,9,ISO_8,V-92061-1,viable air,0,CFU_M3,EM_VAIR_M3
21457,8808693,2020-08-02,2020-08-02 00:00:00,V-92061A-1-31AUG20-1,92061,9,ISO_8,V-92061A-1,viable air,0,CFU_M3,EM_VAIR_M3
21458,8808695,2020-08-02,2020-08-02 00:00:00,V-92174-1-31AUG20-1,92174,9,ISO_8,V-92174-1,viable air,0,CFU_M3,EM_VAIR_M3
21459,8808783,2020-08-22,2020-08-22 00:00:00,V-91151-1-31AUG20-1,91151,9,ISO_8,V-91151-1,viable air,0,CFU_M3,EM_VAIR_M3
21460,8808784,2020-08-22,2020-08-22 00:00:00,V-91154-1-31AUG20-1,91154,9,ISO_8,V-91154-1,viable air,0,CFU_M3,EM_VAIR_M3
21461,8808785,2020-08-22,2020-08-22 00:00:00,V-91170-1-31AUG20-1,91170,9,ISO_8,V-91170-1,viable air,0,CFU_M3,EM_VAIR_M3
21462,8808786,2020-08-22,2020-08-22 00:00:00,V-91171-1-31AUG20-1,91171,9,ISO_8,V-91171-1,viable air,0,CFU_M3,EM_VAIR_M3
21463,8808787,2020-08-22,2020-08-22 00:00:00,V-91171-2-31AUG20-1,91171,9,ISO_8,V-91171-2,viable air,0,CFU_M3,EM_VAIR_M3
21464,8808788,2020-08-22,2020-08-22 00:00:00,V-91171-3-31AUG20-1,91171,9,ISO_8,V-91171-3,viable air,0,CFU_M3,EM_VAIR_M3
21465,8808789,2020-08-22,2020-08-22 00:00:00,V-91171-4-31AUG20-1,91171,9,ISO_8,V-91171-4,viable air,0,CFU_M3,EM_VAIR_M3
21466,8808790,2020-08-22,2020-08-22 00:00:00,V-91171-5-31AUG20-1,91171,9,ISO_8,V-91171-5,viable air,0,CFU_M3,EM_VAIR_M3
21467,8808791,2020-08-22,2020-08-22 00:00:00,V-91172-1-31AUG20-1,91172,9,ISO_8,V-91172-1,viable air,0,CFU_M3,EM_VAIR_M3
21468,8808792,2020-08-22,2020-08-22 00:00:00,V-91172-2-31AUG20-1,91172,9,ISO_8,V-91172-2,viable air,0,CFU_M3,EM_VAIR_M3
21469,8808795,2020-08-22,2020-08-22 00:00:00,V-91172-5-31AUG20-1,91172,9,ISO_8,V-91172-5,viable air,0,CFU_M3,EM_VAIR_M3
21470,8808793,2020-08-22,2020-08-22 00:00:00,V-91172-3-31AUG20-1,91172,9,ISO_8,V-91172-3,viable air,0,CFU_M3,EM_VAIR_M3
21471,8808794,2020-08-22,2020-08-22 00:00:00,V-91172-4-31AUG20-1,91172,9,ISO_8,V-91172-4,viable air,0,CFU_M3,EM_VAIR_M3
21472,8808796,2020-08-22,2020-08-22 00:00:00,V-91173-1-31AUG20-1,91173,9,ISO_8,V-91173-1,viable air,0,CFU_M3,EM_VAIR_M3
21476,8838912,2020-08-17,2020-08-17 00:00:00,V-92075-1-25AUG20-1,92075,9,ISO_9,V-92075-1,viable air,0,CFU_M3,EM_VAIR_M3
21478,8774651,2020-07-06,2020-07-06 00:00:00,S-92092-H-1-06JUL20-1,92092,9,ISO_5,S-92092-H-1,surface,0,CFU_25CM2,EM_RODAC
21479,8774692,2020-07-06,2020-07-06 00:00:00,V-92092-H-1-06JUL20-1,92092,9,ISO_5,V-92092-H-1,viable air,0,CFU_M3,EM_VAIR_M3
21480,8807753,2020-08-07,2020-08-07 00:00:00,F-92070S-1-15AUG20-1,92070,9,ISO_8,F-92070S-1,surface,0,CFU_25CM2,EM_RODAC
21481,8807765,2020-08-07,2020-08-07 00:00:00,W-92073S-1-15AUG20-1,92073,9,ISO_8,W-92073S-1,surface,0,CFU_25CM2,EM_RODAC
21482,8807756,2020-08-07,2020-08-07 00:00:00,F-92073S-1-15AUG20-1,92073,9,ISO_8,F-92073S-1,surface,0,CFU_25CM2,EM_RODAC
21483,8807759,2020-08-07,2020-08-07 00:00:00,F-92074S-1-15AUG20-1,92074,9,ISO_8,F-92074S-1,surface,0,CFU_25CM2,EM_RODAC
21484,8807762,2020-08-07,2020-08-07 00:00:00,W-92070S-1-15AUG20-1,92070,9,ISO_8,W-92070S-1,surface,0,CFU_25CM2,EM_RODAC
21485,8807769,2020-08-07,2020-08-07 00:00:00,W-92074S-1-15AUG20-1,92074,9,ISO_8,W-92074S-1,surface,0,CFU_25CM2,EM_RODAC
21501,8808719,2020-08-05,2020-08-05 00:00:00,V-93110-3-31AUG20-1,93110,9,ISO_8,V-93110-3,viable air,0,CFU_M3,EM_VAIR_M3
21502,8808716,2020-08-05,2020-08-05 00:00:00,V-93062-1-31AUG20-1,93062,9,ISO_8,V-93062-1,viable air,0,CFU_M3,EM_VAIR_M3
21503,8808717,2020-08-05,2020-08-05 00:00:00,V-93110-1-31AUG20-1,93110,9,ISO_8,V-93110-1,viable air,0,CFU_M3,EM_VAIR_M3
21504,8808718,2020-08-05,2020-08-05 00:00:00,V-93110-2-31AUG20-1,93110,9,ISO_8,V-93110-2,viable air,1,CFU_M3,EM_VAIR_M3
21505,8808720,2020-08-05,2020-08-05 00:00:00,V-93110-4-31AUG20-1,93110,9,ISO_8,V-93110-4,viable air,1,CFU_M3,EM_VAIR_M3
21506,8808797,2020-08-22,2020-08-22 00:00:00,V-91174-1-31AUG20-1,91174,9,ISO_8,V-91174-1,viable air,0,CFU_M3,EM_VAIR_M3
21507,8808798,2020-08-22,2020-08-22 00:00:00,V-91175-1-31AUG20-1,91175,9,ISO_8,V-91175-1,viable air,0,CFU_M3,EM_VAIR_M3
21508,8808799,2020-08-22,2020-08-22 00:00:00,V-91176-1-31AUG20-1,91176,9,ISO_8,V-91176-1,viable air,0,CFU_M3,EM_VAIR_M3
21509,8808800,2020-08-22,2020-08-22 00:00:00,V-91177-1-31AUG20-1,91177,9,ISO_8,V-91177-1,viable air,0,CFU_M3,EM_VAIR_M3
21510,8808807,2020-08-03,2020-08-03 00:00:00,V-91140-1-15AUG20-1,91140,9,ISO_8,V-91140-1,viable air,0,CFU_M3,EM_VAIR_M3
21511,8808808,2020-08-03,2020-08-03 00:00:00,V-91141-1-15AUG20-1,91141,9,ISO_8,V-91141-1,viable air,0,CFU_M3,EM_VAIR_M3
21512,8808809,2020-08-03,2020-08-03 00:00:00,V-91141-3-15AUG20-1,91141,9,ISO_8,V-91141-3,viable air,0,CFU_M3,EM_VAIR_M3
21513,8808810,2020-08-03,2020-08-03 00:00:00,V-91142-1-15AUG20-1,91142,9,ISO_8,V-91142-1,viable air,0,CFU_M3,EM_VAIR_M3
21514,8808811,2020-08-03,2020-08-03 00:00:00,V-91143-1-15AUG20-1,91143,9,ISO_8,V-91143-1,viable air,0,CFU_M3,EM_VAIR_M3
21526,8830845,2020-08-18,2020-08-18 00:00:00,V-91171-1-18AUG20-1,91171,9,ISO_8,V-91171-1,viable air,0,CFU_M3,EM_VAIR_M3
21527,8808758,2020-08-12,2020-08-12 00:00:00,V-91160-8-15AUG20-1,91160,9,ISO_8,V-91160-8,viable air,0,CFU_M3,EM_VAIR_M3
21529,8807772,2020-08-07,2020-08-07 00:00:00,W-92074S-2-15AUG20-1,92074,9,ISO_8,W-92074S-2,surface,0,CFU_25CM2,EM_RODAC
21530,8807775,2020-08-07,2020-08-07 00:00:00,W-92074S-3-15AUG20-1,92074,9,ISO_8,W-92074S-3,surface,0,CFU_25CM2,EM_RODAC
21531,8807778,2020-08-07,2020-08-07 00:00:00,W-92074S-4-15AUG20-1,92074,9,ISO_8,W-92074S-4,surface,0,CFU_25CM2,EM_RODAC
21532,8807783,2020-08-10,2020-08-10 00:00:00,F-92091S-1-15AUG20-1,92091,9,ISO_8,F-92091S-1,surface,1,CFU_25CM2,EM_RODAC
21533,8807787,2020-08-10,2020-08-10 00:00:00,F-92092AS-1-15AUG20-1,92092,9,ISO_8,F-92092AS-1,surface,0,CFU_25CM2,EM_RODAC
21534,8807810,2020-08-10,2020-08-10 00:00:00,WS-92092S-1-15AUG20-1,92092,9,ISO_8,WS-92092S-1,surface,0,CFU_25CM2,EM_RODAC
21535,8772515,2020-07-09,2020-07-09 00:00:00,S-92074-H-1-11JUL20-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
21536,8807791,2020-08-10,2020-08-10 00:00:00,F-92092S-1-15AUG20-1,92092,9,ISO_8,F-92092S-1,surface,0,CFU_25CM2,EM_RODAC
21537,8807794,2020-08-10,2020-08-10 00:00:00,F-92093S-1-15AUG20-1,92093,9,ISO_8,F-92093S-1,surface,0,CFU_25CM2,EM_RODAC
21538,8807796,2020-08-10,2020-08-10 00:00:00,W-92091S-1-15AUG20-1,92091,9,ISO_8,W-92091S-1,surface,0,CFU_25CM2,EM_RODAC
21539,8807799,2020-08-10,2020-08-10 00:00:00,W-92092S-1-15AUG20-1,92092,9,ISO_8,W-92092S-1,surface,0,CFU_25CM2,EM_RODAC
21540,8807802,2020-08-10,2020-08-10 00:00:00,W-92092S-2-15AUG20-1,92092,9,ISO_8,W-92092S-2,surface,0,CFU_25CM2,EM_RODAC
21541,8807804,2020-08-10,2020-08-10 00:00:00,W-92092S-3-15AUG20-1,92092,9,ISO_8,W-92092S-3,surface,0,CFU_25CM2,EM_RODAC
21542,8807807,2020-08-10,2020-08-10 00:00:00,W-92093S-1-15AUG20-1,92093,9,ISO_8,W-92093S-1,surface,0,CFU_25CM2,EM_RODAC
21543,8807814,2020-08-10,2020-08-10 00:00:00,WS-92092S-2-15AUG20-1,92092,9,ISO_8,WS-92092S-2,surface,0,CFU_25CM2,EM_RODAC
21545,8808721,2020-08-05,2020-08-05 00:00:00,V-93110-5-31AUG20-1,93110,9,ISO_8,V-93110-5,viable air,0,CFU_M3,EM_VAIR_M3
21546,8808722,2020-08-05,2020-08-05 00:00:00,V-93110-6-31AUG20-1,93110,9,ISO_8,V-93110-6,viable air,0,CFU_M3,EM_VAIR_M3
21547,8808723,2020-08-05,2020-08-05 00:00:00,V-93110-7-31AUG20-1,93110,9,ISO_8,V-93110-7,viable air,0,CFU_M3,EM_VAIR_M3
21548,8808724,2020-08-05,2020-08-05 00:00:00,V-93110A-1-31AUG20-1,93110,9,ISO_8,V-93110A-1,viable air,0,CFU_M3,EM_VAIR_M3
21549,8808725,2020-08-05,2020-08-05 00:00:00,V-93111-1-31AUG20-1,93111,9,ISO_8,V-93111-1,viable air,0,CFU_M3,EM_VAIR_M3
21550,8808730,2020-08-05,2020-08-05 00:00:00,V-93115-1-31AUG20-1,93115,9,ISO_8,V-93115-1,viable air,0,CFU_M3,EM_VAIR_M3
21552,8808726,2020-08-05,2020-08-05 00:00:00,V-93112-1-31AUG20-1,93112,9,ISO_8,V-93112-1,viable air,0,CFU_M3,EM_VAIR_M3
21553,8808727,2020-08-05,2020-08-05 00:00:00,V-93112-2-31AUG20-1,93112,9,ISO_8,V-93112-2,viable air,0,CFU_M3,EM_VAIR_M3
21554,8808728,2020-08-05,2020-08-05 00:00:00,V-93113-1-31AUG20-1,93113,9,ISO_8,V-93113-1,viable air,0,CFU_M3,EM_VAIR_M3
21555,8808729,2020-08-05,2020-08-05 00:00:00,V-93114-1-31AUG20-1,93114,9,ISO_8,V-93114-1,viable air,2,CFU_M3,EM_VAIR_M3
21556,8808731,2020-08-05,2020-08-05 00:00:00,V-94003-1-31AUG20-1,94003,9,ISO_8,V-94003-1,viable air,0,CFU_M3,EM_VAIR_M3
21557,8808733,2020-08-05,2020-08-05 00:00:00,V-94003-3-31AUG20-1,94003,9,ISO_8,V-94003-3,viable air,0,CFU_M3,EM_VAIR_M3
21558,8808734,2020-08-05,2020-08-05 00:00:00,V-94010-1-31AUG20-1,94010,9,ISO_8,V-94010-1,viable air,0,CFU_M3,EM_VAIR_M3
21559,8808735,2020-08-05,2020-08-05 00:00:00,V-94011-1-31AUG20-1,94011,9,ISO_8,V-94011-1,viable air,0,CFU_M3,EM_VAIR_M3
21578,8828723,2020-08-16,2020-08-16 00:00:00,V-91160-3-17AUG20-1,91160,9,ISO_8,V-91160-3,viable air,0,CFU_M3,EM_VAIR_M3
21579,8772517,2020-07-09,2020-07-09 00:00:00,S-92074-H-2-11JUL20-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
21580,8772520,2020-07-09,2020-07-09 00:00:00,V-92074-H-1-11JUL20-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
21581,8772524,2020-07-09,2020-07-09 00:00:00,V-92074-H-2-11JUL20-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
21582,8828724,2020-08-16,2020-08-16 00:00:00,V-91160-6-17AUG20-1,91160,9,ISO_8,V-91160-6,viable air,0,CFU_M3,EM_VAIR_M3
21583,8828725,2020-08-16,2020-08-16 00:00:00,V-91160-8-17AUG20-1,91160,9,ISO_8,V-91160-8,viable air,0,CFU_M3,EM_VAIR_M3
21584,8808732,2020-08-05,2020-08-05 00:00:00,V-94003-2-31AUG20-1,94003,9,ISO_8,V-94003-2,viable air,0,CFU_M3,EM_VAIR_M3
21590,8807840,2020-08-07,2020-08-07 00:00:00,V-92070-1-15AUG20-1,92070,9,ISO_8,V-92070-1,viable air,0,CFU_M3,EM_VAIR_M3
21591,8807845,2020-08-07,2020-08-07 00:00:00,V-92073-1-15AUG20-1,92073,9,ISO_8,V-92073-1,viable air,0,CFU_M3,EM_VAIR_M3
21592,8807847,2020-08-07,2020-08-07 00:00:00,V-92074-1-15AUG20-1,92074,9,ISO_8,V-92074-1,viable air,0,CFU_M3,EM_VAIR_M3
21593,8807851,2020-08-07,2020-08-07 00:00:00,V-92074-2-15AUG20-1,92074,9,ISO_8,V-92074-2,viable air,1,CFU_M3,EM_VAIR_M3
21607,8808750,2020-08-12,2020-08-12 00:00:00,V-91155-1-15AUG20-1,91155,9,ISO_8,V-91155-1,viable air,0,CFU_M3,EM_VAIR_M3
21626,8828726,2020-08-16,2020-08-16 00:00:00,F-91160S-1-17AUG20-1,91160,9,ISO_8,F-91160S-1,surface,0,CFU_25CM2,EM_RODAC
21627,8828727,2020-08-16,2020-08-16 00:00:00,F-91160S-3-17AUG20-1,91160,9,ISO_8,F-91160S-3,surface,0,CFU_25CM2,EM_RODAC
21628,8828728,2020-08-16,2020-08-16 00:00:00,F-91160S-4-17AUG20-1,91160,9,ISO_8,F-91160S-4,surface,0,CFU_25CM2,EM_RODAC
21629,8828731,2020-08-16,2020-08-16 00:00:00,F-91141S-1-17AUG20-1,91141,9,ISO_8,F-91141S-1,surface,0,CFU_25CM2,EM_RODAC
21630,8828737,2020-08-16,2020-08-16 00:00:00,V-91171-5-17AUG20-1,91171,9,ISO_8,V-91171-5,viable air,0,CFU_M3,EM_VAIR_M3
21631,8828738,2020-08-16,2020-08-16 00:00:00,V-91172-3-17AUG20-1,91172,9,ISO_8,V-91172-3,viable air,1,CFU_M3,EM_VAIR_M3
21633,8828740,2020-08-16,2020-08-16 00:00:00,F-91171S-1-17AUG20-1,91171,9,ISO_8,F-91171S-1,surface,0,CFU_25CM2,EM_RODAC
21634,8828741,2020-08-16,2020-08-16 00:00:00,F-91171S-2-17AUG20-1,91171,9,ISO_8,F-91171S-2,surface,0,CFU_25CM2,EM_RODAC
21639,8789742,2020-07-24,2020-07-24 00:00:00,S-92074-H-1-25JUL20-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
21640,8789743,2020-07-24,2020-07-24 00:00:00,S-92074-H-2-25JUL20-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
21641,8789745,2020-07-24,2020-07-24 00:00:00,V-92074-H-1-25JUL20-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
21642,8789748,2020-07-24,2020-07-24 00:00:00,V-92074-H-2-25JUL20-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
